transaction_id,date,product_name,category,quantity,unit_price,cost_price,discount_percent,region,payment_method
TXN-1750,2026-09-16,Face Wash,Beauty & Personal Care,2,537.67,237.94,10,North,Debit Card
TXN-1770,2026-09-16,Portable Monitor,Electronics,1,13730.86,11679.58,0,North,Credit Card
TXN-1763,2026-09-16,Portable Monitor,Electronics,4,5643.28,4160.03,5,South,Debit Card
TXN-1804,2026-09-16,Hoodie,Clothing,2,1746.27,1090.86,0,West,Debit Card
TXN-1833,2026-09-16,Gym Gloves,Sports & Fitness,1,4671.59,3237.9,0,North,Cash
TXN-1788,2026-09-17,Portable Monitor,Electronics,1,9518.73,6407.66,0,South,Cash
TXN-1664,2026-09-17,USB-C Hub,Electronics,1,13894.78,12167.79,0,West,Debit Card
TXN-1714,2026-09-17,Skipping Rope,Sports & Fitness,1,723.11,575.99,10,South,Net Banking
TXN-1742,2026-09-17,Power Bank 20000mAh,Electronics,1,1135.43,851.97,25,South,Credit Card
TXN-1719,2026-09-17,Track Pants,Clothing,1,1930.16,1009.85,0,South,Debit Card
TXN-1807,2026-09-18,Cotton T-Shirt,Clothing,1,1281.14,739.68,5,North,Net Banking
TXN-1651,2026-09-18,Cushion Covers,Home & Kitchen,1,1901.96,1204.26,0,North,UPI
TXN-1761,2026-09-18,Sketch Pad,Books & Stationery,1,308.73,306.75,5,North,Debit Card
TXN-1710,2026-09-18,Webcam HD,Electronics,2,13676.58,10765.88,0,West,UPI
TXN-1691,2026-09-18,Skipping Rope,Sports & Fitness,1,2853.15,1828.98,0,North,UPI
TXN-1765,2026-09-18,Cotton T-Shirt,Clothing,1,2746.22,1974.45,0,North,UPI
TXN-1816,2026-09-19,Kurta Set,Clothing,2,621.12,290.03,15,South,UPI
TXN-1728,2026-09-19,Cricket Bat,Sports & Fitness,1,1336.28,993.39,0,West,UPI
TXN-1646,2026-09-19,Smart Watch,Electronics,2,15959.71,10621.89,10,West,UPI
TXN-1699,2026-09-19,Sunscreen SPF50,Beauty & Personal Care,2,196.23,84.53,25,East,Debit Card
TXN-1722,2026-09-19,Power Bank 20000mAh,Electronics,2,5664.9,3926.16,5,East,Debit Card
TXN-1697,2026-09-19,Mechanical Keyboard,Electronics,3,7295.71,5663.31,25,North,UPI
TXN-1645,2026-09-19,Power Bank 20000mAh,Electronics,1,11903.25,10802.02,0,West,Net Banking
TXN-1685,2026-09-19,Smart Watch,Electronics,1,11853.42,8245.56,0,North,UPI
TXN-1819,2026-09-19,Beard Oil,Beauty & Personal Care,1,1058.83,651.56,0,North,Credit Card
TXN-1721,2026-09-19,Chopping Board,Home & Kitchen,1,2064.01,1472.28,0,West,Credit Card
TXN-1810,2026-09-20,Polo T-Shirt,Clothing,3,1930.35,1398.23,0,West,Debit Card
TXN-1741,2026-09-20,Face Wash,Beauty & Personal Care,2,1031.62,563.98,10,West,Debit Card
TXN-1802,2026-09-21,Formal Shirt,Clothing,2,1078.11,647.41,10,North,Credit Card
TXN-1656,2026-09-21,Chopping Board,Home & Kitchen,1,1548.27,1010.27,0,East,UPI
TXN-1754,2026-09-21,Wall Clock,Home & Kitchen,2,2864.5,1828.98,0,North,UPI
TXN-1647,2026-09-21,Water Bottle 1L,Home & Kitchen,1,2974.67,2002.85,25,South,UPI
TXN-1633,2026-09-21,Pen Set Premium,Books & Stationery,2,680.03,574.27,0,West,UPI
TXN-1746,2026-09-21,Smart Watch,Electronics,5,2232.55,1795.88,0,North,UPI
TXN-1739,2026-09-21,Smart Watch,Electronics,2,4220.39,3274.68,10,North,Debit Card
TXN-1694,2026-09-21,Highlighter Set,Books & Stationery,1,137.25,134.06,5,North,UPI
TXN-1806,2026-09-22,Portable Monitor,Electronics,1,11893.08,8535.61,0,East,UPI
TXN-1815,2026-09-22,Storage Container Set,Home & Kitchen,1,2822.45,1870.22,0,East,Net Banking
TXN-1708,2026-09-22,Linen Shirt,Clothing,1,445.77,274.25,5,North,UPI
TXN-1677,2026-09-22,Hoodie,Clothing,5,2850.04,1541.47,0,North,Cash
TXN-1837,2026-09-22,Sunscreen SPF50,Beauty & Personal Care,1,321.82,171.81,0,East,Net Banking
TXN-1717,2026-09-22,Storage Container Set,Home & Kitchen,1,763.0,486.33,0,North,Credit Card
TXN-1843,2026-09-22,Portable Monitor,Electronics,2,11143.43,9507.39,0,East,UPI
TXN-1658,2026-09-22,Hoodie,Clothing,1,503.03,304.39,15,West,Cash
TXN-1701,2026-09-23,Phone Stand,Electronics,2,6829.61,6092.17,5,South,UPI
TXN-1643,2026-09-23,Kurta Set,Clothing,2,691.82,441.91,0,South,UPI
TXN-1718,2026-09-23,Wireless Earbuds,Electronics,2,10868.95,8910.02,0,West,UPI
TXN-1738,2026-09-23,Gym Gloves,Sports & Fitness,2,1903.31,1059.4,15,North,UPI
TXN-1652,2026-09-23,Planner 2024,Books & Stationery,4,215.19,233.5,0,East,Credit Card
TXN-1649,2026-09-24,Moisturizer,Beauty & Personal Care,3,935.44,473.77,0,North,Debit Card
TXN-1831,2026-09-24,Winter Jacket,Clothing,1,1131.61,699.88,0,East,UPI
TXN-1775,2026-09-24,Hair Serum,Beauty & Personal Care,4,803.4,327.58,25,West,UPI
TXN-1727,2026-09-24,Smart Watch,Electronics,1,10600.8,7988.55,0,South,Cash
TXN-1835,2026-09-24,Bedsheet Set,Home & Kitchen,1,870.44,529.37,0,South,UPI
TXN-1821,2026-09-25,Phone Stand,Electronics,3,14291.4,10686.33,0,East,UPI
TXN-1733,2026-09-25,Gaming Mouse,Electronics,2,2282.2,2074.83,0,South,Cash
TXN-1809,2026-09-25,Power Bank 20000mAh,Electronics,2,7079.98,6486.26,5,North,Credit Card
TXN-1808,2026-09-25,Gym Gloves,Sports & Fitness,1,794.67,575.36,0,North,Cash
TXN-1692,2026-09-25,Lip Balm Set,Beauty & Personal Care,1,1121.51,509.54,0,North,Cash
TXN-1707,2026-09-25,Wireless Earbuds,Electronics,1,8238.63,6492.49,0,South,Cash
TXN-1713,2026-09-26,Denim Jeans,Clothing,2,2144.24,1487.77,25,North,Credit Card
TXN-1700,2026-09-26,Smart Watch,Electronics,3,9086.58,6481.96,10,South,Debit Card
TXN-1780,2026-09-26,Mechanical Keyboard,Electronics,2,7015.59,5129.83,0,North,Credit Card
TXN-1690,2026-09-26,Football,Sports & Fitness,1,3414.72,2888.74,5,North,Debit Card
TXN-1634,2026-09-26,Moisturizer,Beauty & Personal Care,2,1113.81,629.99,0,North,UPI
TXN-1720,2026-09-26,Kurta Set,Clothing,1,2528.15,1465.45,10,North,Credit Card
TXN-1726,2026-09-26,Winter Jacket,Clothing,1,3281.38,1607.13,0,South,Cash
TXN-1799,2026-09-26,Dumbbells 5kg,Sports & Fitness,5,2795.13,2186.91,0,East,Net Banking
TXN-1794,2026-09-26,Water Bottle 1L,Home & Kitchen,1,1077.85,810.78,15,East,UPI
TXN-1735,2026-09-27,Winter Jacket,Clothing,2,3193.1,1876.76,0,West,UPI
TXN-1663,2026-09-27,Mechanical Keyboard,Electronics,2,4594.15,3471.32,0,South,UPI
TXN-1655,2026-09-27,Wireless Earbuds,Electronics,1,7743.8,6265.18,0,North,Debit Card
TXN-1783,2026-09-27,Formal Shirt,Clothing,1,1422.67,838.39,0,North,Net Banking
TXN-1669,2026-09-27,Face Mask Pack,Beauty & Personal Care,1,150.52,58.25,0,North,Credit Card
TXN-1703,2026-09-27,Bluetooth Speaker,Electronics,2,8367.66,6797.17,0,North,Credit Card
TXN-1752,2026-09-28,Water Bottle 1L,Home & Kitchen,1,1705.3,1349.38,5,East,Credit Card
TXN-1760,2026-09-28,Cushion Covers,Home & Kitchen,1,2357.49,1411.63,0,South,Credit Card
TXN-1662,2026-09-28,USB-C Hub,Electronics,1,820.56,630.85,25,South,UPI
TXN-1689,2026-09-28,Self-Help Book,Books & Stationery,1,636.78,397.66,0,East,Cash
TXN-1650,2026-09-28,Gym Gloves,Sports & Fitness,1,4053.06,2959.17,10,North,Credit Card
TXN-1825,2026-09-28,Yoga Mat,Sports & Fitness,1,1174.17,974.25,25,North,UPI
TXN-1681,2026-09-28,Pen Set Premium,Books & Stationery,1,349.0,353.47,0,North,UPI
TXN-1674,2026-09-28,Bluetooth Speaker,Electronics,1,4582.26,3925.5,5,West,UPI
TXN-1640,2026-09-28,Water Bottle 1L,Home & Kitchen,1,1318.1,901.45,0,East,Credit Card
TXN-1946,2026-10-01,Sketch Pad,Books & Stationery,2,254.9,270.06,0,East,Debit Card
TXN-1993,2026-10-01,Linen Shirt,Clothing,1,453.53,305.95,5,North,UPI
TXN-2155,2026-10-01,Track Pants,Clothing,1,912.11,644.61,5,South,UPI
TXN-2161,2026-10-01,Beard Oil,Beauty & Personal Care,2,166.73,96.03,0,South,Net Banking
TXN-2140,2026-10-01,Yoga Mat,Sports & Fitness,1,902.22,554.39,10,South,Credit Card
TXN-2073,2026-10-01,Chopping Board,Home & Kitchen,1,2807.34,1778.99,0,North,Net Banking
TXN-1867,2026-10-01,Webcam HD,Electronics,1,10590.92,7118.03,10,North,Debit Card
TXN-2125,2026-10-02,Non-Stick Pan,Home & Kitchen,1,2652.02,1723.05,25,South,Credit Card
TXN-2039,2026-10-02,LED Desk Lamp,Home & Kitchen,2,2602.93,1383.8,10,West,UPI
TXN-2128,2026-10-02,Cushion Covers,Home & Kitchen,1,1849.95,1186.96,0,North,Credit Card
TXN-2078,2026-10-02,Denim Jeans,Clothing,2,2882.76,1751.49,0,North,UPI
TXN-1890,2026-10-02,Hoodie,Clothing,2,2706.27,1423.96,5,North,UPI
TXN-2045,2026-10-02,LED Desk Lamp,Home & Kitchen,1,2496.98,1842.94,0,South,UPI
TXN-2031,2026-10-02,Non-Stick Pan,Home & Kitchen,4,2282.38,1773.69,25,South,UPI
TXN-1931,2026-10-02,Shampoo 500ml,Beauty & Personal Care,2,573.02,364.92,0,South,Credit Card
TXN-2016,2026-10-02,Webcam HD,Electronics,1,13402.78,12306.7,5,West,UPI
TXN-2013,2026-10-02,Self-Help Book,Books & Stationery,1,158.69,142.59,0,North,Cash
TXN-1992,2026-10-02,Linen Shirt,Clothing,1,2258.59,1337.2,15,South,UPI
TXN-1906,2026-10-02,Yoga Mat,Sports & Fitness,1,4572.21,2771.1,5,West,UPI
TXN-1963,2026-10-02,Cushion Covers,Home & Kitchen,1,2585.61,1309.84,0,West,Credit Card
TXN-1953,2026-10-02,Phone Stand,Electronics,1,15473.68,12416.16,5,North,UPI
TXN-2175,2026-10-02,Football,Sports & Fitness,1,2748.53,1559.68,20,East,Cash
TXN-2105,2026-10-02,Hair Serum,Beauty & Personal Care,2,344.81,239.6,0,South,Cash
TXN-1893,2026-10-02,Kurta Set,Clothing,3,3108.11,1799.08,0,West,UPI
TXN-2079,2026-10-02,Power Bank 20000mAh,Electronics,1,10149.67,8088.37,0,West,Debit Card
TXN-1912,2026-10-03,Yoga Mat,Sports & Fitness,1,2780.12,1648.26,10,South,UPI
TXN-1936,2026-10-03,Webcam HD,Electronics,1,9163.01,7697.5,25,South,Credit Card
TXN-1920,2026-10-03,Pen Set Premium,Books & Stationery,2,465.84,465.88,0,East,Cash
TXN-2108,2026-10-03,Face Wash,Beauty & Personal Care,1,1076.96,529.08,0,East,UPI
TXN-2141,2026-10-03,Cargo Pants,Clothing,1,1520.01,795.05,10,West,UPI
TXN-2129,2026-10-03,USB-C Hub,Electronics,1,5044.37,3809.75,0,West,Credit Card
TXN-1950,2026-10-04,Beard Oil,Beauty & Personal Care,1,567.03,390.84,5,West,Credit Card
TXN-1985,2026-10-04,Power Bank 20000mAh,Electronics,1,12552.57,8477.8,0,West,Debit Card
TXN-1974,2026-10-04,Cricket Bat,Sports & Fitness,1,4166.92,3177.54,10,South,Debit Card
TXN-1850,2026-10-04,Cotton T-Shirt,Clothing,1,579.27,342.95,15,North,Cash
TXN-1960,2026-10-04,Cargo Pants,Clothing,1,2505.61,1701.68,0,South,Credit Card
TXN-2139,2026-10-04,Mechanical Keyboard,Electronics,1,13576.13,12381.6,10,East,UPI
TXN-2182,2026-10-04,Denim Jeans,Clothing,2,3390.97,1931.63,5,West,Cash
TXN-1986,2026-10-04,Portable Monitor,Electronics,1,9280.48,6217.3,5,South,UPI
TXN-2126,2026-10-04,Face Mask Pack,Beauty & Personal Care,1,670.76,449.41,0,North,Credit Card
TXN-2156,2026-10-04,Yoga Mat,Sports & Fitness,2,3357.84,2418.28,0,West,Debit Card
TXN-2041,2026-10-04,Kurta Set,Clothing,3,1523.74,862.54,20,North,Net Banking
TXN-2166,2026-10-04,Hoodie,Clothing,1,2926.77,1960.24,5,South,UPI
TXN-1945,2026-10-04,LED Desk Lamp,Home & Kitchen,4,2697.36,1549.98,25,South,UPI
TXN-2169,2026-10-04,Bluetooth Speaker,Electronics,1,15950.75,10975.15,0,East,Cash
TXN-1848,2026-10-04,Polo T-Shirt,Clothing,1,3228.86,2225.77,5,North,Credit Card
TXN-2033,2026-10-05,Dumbbells 5kg,Sports & Fitness,2,1707.0,1259.32,10,West,Credit Card
TXN-2165,2026-10-05,Kurta Set,Clothing,1,3124.67,2191.19,0,South,UPI
TXN-1913,2026-10-05,Resistance Bands,Sports & Fitness,1,1923.03,1413.42,5,North,Cash
TXN-1894,2026-10-05,Water Bottle 1L,Home & Kitchen,4,2434.22,1398.72,0,East,Cash
TXN-2077,2026-10-05,Face Wash,Beauty & Personal Care,2,172.3,88.93,0,East,Net Banking
TXN-2082,2026-10-05,Shampoo 500ml,Beauty & Personal Care,1,670.35,454.89,0,West,Credit Card
TXN-1935,2026-10-06,Hair Serum,Beauty & Personal Care,1,185.25,100.87,5,West,Net Banking
TXN-1924,2026-10-06,Storage Container Set,Home & Kitchen,1,2486.96,1383.13,10,North,Debit Card
TXN-1978,2026-10-06,Formal Shirt,Clothing,2,3362.02,1936.29,0,South,Credit Card
TXN-1929,2026-10-06,Hoodie,Clothing,1,964.17,441.44,0,West,Cash
TXN-2142,2026-10-06,Power Bank 20000mAh,Electronics,2,2453.68,2235.58,20,South,Credit Card
TXN-2006,2026-10-06,Cargo Pants,Clothing,1,953.68,574.32,0,East,Credit Card
TXN-2123,2026-10-06,Gaming Mouse,Electronics,1,6539.15,4318.78,25,East,UPI
TXN-2146,2026-10-06,Gym Gloves,Sports & Fitness,2,4207.61,3333.46,0,South,UPI
TXN-2036,2026-10-06,Sunscreen SPF50,Beauty & Personal Care,2,1286.34,850.4,0,North,Credit Card
TXN-1888,2026-10-06,Water Bottle 1L,Home & Kitchen,1,878.82,599.64,25,North,Debit Card
TXN-2027,2026-10-06,Bedsheet Set,Home & Kitchen,2,2996.66,1724.12,0,West,Cash
TXN-2109,2026-10-06,Moisturizer,Beauty & Personal Care,1,878.96,476.75,0,North,UPI
TXN-2086,2026-10-06,LED Desk Lamp,Home & Kitchen,1,2902.74,1775.93,0,West,Cash
TXN-1898,2026-10-06,Water Bottle 1L,Home & Kitchen,1,1798.84,1042.05,0,West,Credit Card
TXN-2157,2026-10-07,Sunscreen SPF50,Beauty & Personal Care,1,1051.51,425.03,0,East,Debit Card
TXN-2145,2026-10-07,Denim Jeans,Clothing,2,3048.49,2214.58,0,West,UPI
TXN-2052,2026-10-07,Face Wash,Beauty & Personal Care,1,733.03,454.8,0,East,Credit Card
TXN-2059,2026-10-07,Portable Monitor,Electronics,3,4556.09,3873.02,0,West,Credit Card
TXN-2065,2026-10-07,Denim Jeans,Clothing,3,1318.64,877.7,25,West,UPI
TXN-2113,2026-10-07,Phone Stand,Electronics,1,3007.2,2152.2,10,East,UPI
TXN-2093,2026-10-07,Webcam HD,Electronics,5,14832.03,11257.18,0,West,Debit Card
TXN-2081,2026-10-07,Webcam HD,Electronics,2,15912.35,13918.3,10,South,Credit Card
TXN-2019,2026-10-07,Pen Set Premium,Books & Stationery,5,540.34,431.8,0,West,Credit Card
TXN-2040,2026-10-07,Gaming Mouse,Electronics,1,7132.54,5956.45,0,North,Credit Card
TXN-2032,2026-10-07,Dumbbells 5kg,Sports & Fitness,4,2566.67,1476.23,20,North,Credit Card
TXN-1902,2026-10-07,Power Bank 20000mAh,Electronics,1,14438.55,12158.94,20,East,Debit Card
TXN-1889,2026-10-07,Sketch Pad,Books & Stationery,1,263.35,262.29,0,South,Credit Card
TXN-1887,2026-10-08,Portable Monitor,Electronics,5,13181.75,11094.9,10,South,Cash
TXN-2152,2026-10-08,Water Bottle 1L,Home & Kitchen,1,1296.94,736.18,25,East,Debit Card
TXN-1970,2026-10-08,Cricket Bat,Sports & Fitness,1,1488.64,1211.21,0,West,UPI
TXN-2119,2026-10-08,Non-Stick Pan,Home & Kitchen,1,1898.56,1499.94,0,East,Debit Card
TXN-2121,2026-10-08,Winter Jacket,Clothing,1,1710.84,778.87,0,West,Credit Card
TXN-2008,2026-10-08,Wall Clock,Home & Kitchen,1,1512.46,927.35,5,East,UPI
TXN-1904,2026-10-08,Planner 2024,Books & Stationery,1,294.85,268.85,0,East,Credit Card
TXN-1971,2026-10-08,Yoga Mat,Sports & Fitness,1,3046.32,2091.01,15,South,Debit Card
TXN-1871,2026-10-08,Yoga Mat,Sports & Fitness,1,4719.74,3083.56,0,South,Debit Card
TXN-1868,2026-10-08,Wall Clock,Home & Kitchen,1,2688.64,2111.19,0,West,UPI
TXN-1874,2026-10-08,Kurta Set,Clothing,1,1360.01,714.87,15,North,UPI
TXN-2178,2026-10-09,Resistance Bands,Sports & Fitness,3,4080.96,3139.16,0,West,Cash
TXN-1927,2026-10-09,Yoga Mat,Sports & Fitness,1,2745.43,1875.37,0,West,UPI
TXN-2058,2026-10-09,Smart Watch,Electronics,1,4385.47,3835.09,0,North,UPI
TXN-1937,2026-10-09,Power Bank 20000mAh,Electronics,1,14302.13,13059.31,0,South,Credit Card
TXN-1926,2026-10-09,Moisturizer,Beauty & Personal Care,2,442.17,237.93,0,East,Debit Card
TXN-2143,2026-10-09,Cushion Covers,Home & Kitchen,1,2201.18,1467.15,0,East,Credit Card
TXN-1870,2026-10-09,Non-Stick Pan,Home & Kitchen,2,2564.61,1497.48,0,East,Net Banking
TXN-1930,2026-10-09,Kurta Set,Clothing,1,1822.97,870.85,0,East,Cash
TXN-1996,2026-10-09,Yoga Mat,Sports & Fitness,4,2626.76,1720.18,10,East,Net Banking
TXN-2158,2026-10-09,Track Pants,Clothing,1,2180.58,1363.59,0,South,Debit Card
TXN-2060,2026-10-09,Pen Set Premium,Books & Stationery,3,248.13,258.03,20,West,Debit Card
TXN-2154,2026-10-10,Cricket Bat,Sports & Fitness,3,1364.97,910.9,0,South,UPI
TXN-1872,2026-10-10,Storage Container Set,Home & Kitchen,4,1050.08,585.34,0,West,Credit Card
TXN-1968,2026-10-10,USB-C Hub,Electronics,1,4872.52,4320.7,15,South,UPI
TXN-1901,2026-10-10,Storage Container Set,Home & Kitchen,1,1368.93,1084.44,0,South,Cash
TXN-2029,2026-10-10,Hair Serum,Beauty & Personal Care,2,884.33,466.93,0,North,UPI
TXN-2136,2026-10-10,Hair Serum,Beauty & Personal Care,2,1360.58,927.09,0,West,UPI
TXN-2067,2026-10-10,Cushion Covers,Home & Kitchen,3,2693.96,1792.02,15,South,Net Banking
TXN-2076,2026-10-10,Formal Shirt,Clothing,1,2690.8,1278.52,5,West,Credit Card
TXN-2101,2026-10-10,Hoodie,Clothing,1,1118.75,597.85,0,North,Credit Card
TXN-1916,2026-10-10,Skipping Rope,Sports & Fitness,2,2379.3,1388.42,0,South,UPI
TXN-2068,2026-10-10,Yoga Mat,Sports & Fitness,5,2241.36,1840.14,0,East,Credit Card
TXN-2103,2026-10-10,Linen Shirt,Clothing,1,677.56,339.57,0,North,UPI
TXN-1921,2026-10-11,Yoga Mat,Sports & Fitness,1,785.72,551.42,5,South,UPI
TXN-1858,2026-10-11,Cricket Bat,Sports & Fitness,2,1050.87,800.19,0,South,Credit Card
TXN-2097,2026-10-11,Denim Jeans,Clothing,1,2670.49,1844.18,5,East,Cash
TXN-2015,2026-10-11,Kurta Set,Clothing,1,3353.88,2350.32,0,East,Cash
TXN-1969,2026-10-11,Notebook Set,Books & Stationery,2,640.34,415.95,0,East,Cash
TXN-2025,2026-10-11,Sunscreen SPF50,Beauty & Personal Care,1,378.91,174.21,0,East,Cash
TXN-1965,2026-10-11,Water Bottle 1L,Home & Kitchen,1,1147.76,862.63,15,South,Net Banking
TXN-2051,2026-10-11,USB-C Hub,Electronics,3,10935.81,8081.71,0,South,Net Banking
TXN-2046,2026-10-11,Chopping Board,Home & Kitchen,3,2375.63,1852.21,0,West,Debit Card
TXN-1847,2026-10-11,Wall Clock,Home & Kitchen,1,2225.64,1749.91,5,North,UPI
TXN-1911,2026-10-11,Gaming Mouse,Electronics,1,1321.02,982.35,20,South,UPI
TXN-2116,2026-10-11,Formal Shirt,Clothing,2,3136.48,1966.42,0,North,UPI
TXN-2035,2026-10-11,Phone Stand,Electronics,1,13461.35,10430.41,20,North,UPI
TXN-1882,2026-10-12,Bedsheet Set,Home & Kitchen,1,2675.2,1864.68,5,East,UPI
TXN-2183,2026-10-12,Track Pants,Clothing,1,636.47,293.81,0,North,Credit Card
TXN-2007,2026-10-12,Power Bank 20000mAh,Electronics,1,9080.2,6087.24,0,West,Credit Card
TXN-1957,2026-10-12,Yoga Mat,Sports & Fitness,1,2569.09,1882.65,15,South,UPI
TXN-2118,2026-10-12,Formal Shirt,Clothing,1,2664.28,1744.44,0,North,Cash
TXN-2070,2026-10-12,Storage Container Set,Home & Kitchen,1,2456.23,1477.62,0,South,Cash
TXN-2061,2026-10-12,Moisturizer,Beauty & Personal Care,5,1017.92,366.17,0,South,Debit Card
TXN-2171,2026-10-12,Hoodie,Clothing,3,3318.36,1853.58,25,West,UPI
TXN-1886,2026-10-12,Cargo Pants,Clothing,1,3086.8,2217.76,5,South,UPI
TXN-2037,2026-10-13,Cricket Bat,Sports & Fitness,1,3472.14,2291.07,15,East,Credit Card
TXN-2090,2026-10-13,Kurta Set,Clothing,3,1279.49,949.62,15,East,Credit Card
TXN-2055,2026-10-13,Gaming Mouse,Electronics,5,9706.23,8187.22,0,South,UPI
TXN-2102,2026-10-13,Power Bank 20000mAh,Electronics,2,10058.46,6877.31,5,South,Credit Card
TXN-2063,2026-10-13,Smart Watch,Electronics,1,15549.35,14050.22,0,North,Debit Card
TXN-2087,2026-10-13,Linen Shirt,Clothing,1,1138.02,852.08,0,West,Debit Card
TXN-1966,2026-10-13,Polo T-Shirt,Clothing,1,2068.97,1365.42,0,West,UPI
TXN-1947,2026-10-13,Kurta Set,Clothing,5,1043.45,612.05,10,North,Cash
TXN-1940,2026-10-13,Beard Oil,Beauty & Personal Care,5,434.76,292.05,20,West,Credit Card
TXN-1964,2026-10-13,Bedsheet Set,Home & Kitchen,1,2189.64,1651.89,0,North,UPI
TXN-2149,2026-10-13,Dumbbells 5kg,Sports & Fitness,4,1230.11,866.34,0,East,UPI
TXN-2150,2026-10-13,Water Bottle 1L,Home & Kitchen,1,2861.8,1689.37,0,North,UPI
TXN-2124,2026-10-14,Storage Container Set,Home & Kitchen,1,1684.09,1278.74,0,East,UPI
TXN-2181,2026-10-14,Storage Container Set,Home & Kitchen,2,748.81,577.03,15,South,Credit Card
TXN-2099,2026-10-14,Gaming Mouse,Electronics,1,13815.57,10758.71,0,South,UPI
TXN-1979,2026-10-14,Highlighter Set,Books & Stationery,1,692.96,733.59,15,East,UPI
TXN-1918,2026-10-14,Gaming Mouse,Electronics,1,6072.93,5419.75,5,West,UPI
TXN-2002,2026-10-14,Winter Jacket,Clothing,1,611.2,370.11,10,South,Credit Card
TXN-2153,2026-10-14,Bluetooth Speaker,Electronics,3,2934.96,2118.12,0,South,UPI
TXN-2030,2026-10-14,Webcam HD,Electronics,2,11183.77,8834.96,0,North,Credit Card
TXN-1856,2026-10-14,Moisturizer,Beauty & Personal Care,1,1280.64,476.7,0,East,UPI
TXN-2085,2026-10-14,Wall Clock,Home & Kitchen,1,1256.92,919.65,10,North,Credit Card
TXN-2107,2026-10-14,Webcam HD,Electronics,1,12188.79,10628.43,0,East,Debit Card
TXN-2173,2026-10-14,Phone Stand,Electronics,1,7739.38,7076.36,10,West,Credit Card
TXN-2072,2026-10-14,USB-C Hub,Electronics,1,3942.08,2886.52,0,South,UPI
TXN-1884,2026-10-15,Non-Stick Pan,Home & Kitchen,2,1232.61,708.15,0,South,UPI
TXN-2024,2026-10-15,Planner 2024,Books & Stationery,1,271.55,274.86,15,South,Net Banking
TXN-2160,2026-10-15,Highlighter Set,Books & Stationery,2,751.9,560.78,0,North,Credit Card
TXN-1910,2026-10-15,Formal Shirt,Clothing,4,737.51,451.03,0,North,Cash
TXN-2130,2026-10-15,Bedsheet Set,Home & Kitchen,2,381.07,266.61,10,East,Net Banking
TXN-1879,2026-10-15,Gaming Mouse,Electronics,1,4415.45,2883.57,0,North,UPI
TXN-1995,2026-10-15,Formal Shirt,Clothing,1,1138.94,786.13,20,East,Debit Card
TXN-1860,2026-10-15,Cricket Bat,Sports & Fitness,1,1358.8,873.0,25,South,Net Banking
TXN-2000,2026-10-15,Hoodie,Clothing,2,3209.67,2013.81,0,South,Debit Card
TXN-2131,2026-10-16,Sunscreen SPF50,Beauty & Personal Care,1,1214.66,547.43,5,South,Credit Card
TXN-1941,2026-10-16,Track Pants,Clothing,1,1772.42,920.83,0,East,Cash
TXN-2168,2026-10-16,Chopping Board,Home & Kitchen,1,1433.56,1059.33,0,East,Cash
TXN-1949,2026-10-16,Beard Oil,Beauty & Personal Care,1,1445.09,977.41,15,South,Credit Card
TXN-1869,2026-10-16,Sports Shoes,Sports & Fitness,1,218.32,159.27,5,North,Cash
TXN-2162,2026-10-16,Water Bottle 1L,Home & Kitchen,2,1032.18,791.11,0,West,Credit Card
TXN-1909,2026-10-16,Non-Stick Pan,Home & Kitchen,1,1627.33,961.33,20,North,Credit Card
TXN-2043,2026-10-16,Yoga Mat,Sports & Fitness,1,3326.0,2339.3,15,West,Debit Card
TXN-1955,2026-10-16,Planner 2024,Books & Stationery,1,544.36,531.33,25,North,UPI
TXN-1908,2026-10-16,Smart Watch,Electronics,1,4891.34,3636.92,5,West,Debit Card
TXN-1854,2026-10-16,Track Pants,Clothing,2,2903.85,1950.66,0,South,Credit Card
TXN-1922,2026-10-16,Portable Monitor,Electronics,2,5530.76,4217.89,0,East,Credit Card
TXN-1861,2026-10-16,Non-Stick Pan,Home & Kitchen,1,2953.87,1586.15,0,West,Cash
TXN-2133,2026-10-16,Yoga Mat,Sports & Fitness,1,535.53,421.95,0,North,Credit Card
TXN-1896,2026-10-16,Portable Monitor,Electronics,1,2536.28,2134.05,15,East,Credit Card
TXN-2137,2026-10-16,Gaming Mouse,Electronics,1,15526.9,11896.91,15,East,UPI
TXN-2138,2026-10-17,Hoodie,Clothing,4,905.2,425.91,15,West,UPI
TXN-1846,2026-10-17,Gaming Mouse,Electronics,1,3325.47,2806.99,0,East,Credit Card
TXN-1862,2026-10-17,Wireless Earbuds,Electronics,1,11419.65,10005.72,0,East,UPI
TXN-1988,2026-10-17,Phone Stand,Electronics,2,2680.16,2407.83,0,South,UPI
TXN-1876,2026-10-17,LED Desk Lamp,Home & Kitchen,3,1930.44,1504.43,0,North,Cash
TXN-2057,2026-10-17,Kurta Set,Clothing,3,2322.45,1188.16,0,South,Net Banking
TXN-1989,2026-10-17,Pen Set Premium,Books & Stationery,2,565.82,523.57,0,North,Credit Card
TXN-2054,2026-10-17,Shampoo 500ml,Beauty & Personal Care,2,1269.59,575.83,0,East,Cash
